"ID_REF"	"GSM760507"	"GSM760508"	"GSM760509"	"GSM760510"	"GSM760511"	"GSM760512"	"GSM760513"	"GSM760514"	"GSM760515"	"GSM760516"	"GSM760517"	"GSM760518"	"GSM760519"	"GSM760520"	"GSM760521"	"GSM760522"	"GSM760523"	"GSM760524"	"GSM760525"	"GSM760526"	"GSM760527"	"GSM760528"	"GSM760529"	"GSM760530"	"GSM760531"	"GSM760532"	"GSM760533"	"GSM760534"	"GSM760535"	"GSM760536"	"GSM760537"	"GSM760538"	"GSM760539"	"GSM760540"	"GSM760541"	"GSM760542"	"GSM760543"	"GSM760544"	"GSM760545"	"GSM760546"	"GSM760547"	"GSM760548"	"GSM760549"	"GSM760550"	"GSM760551"	"GSM760552"	"GSM760553"
2623	287.7046676	1017.837023	188.8965359	1076.393402	95.351453	117.8288787	73.36475463	1411.869443	130.2383857	76.3276168	86.68085298	182.8669521	105.4407787	1136.63213	109.9200045	69.75237889	174.2319625	149.3530828	66.71827762	119.3535921	136.6325721	65.38013134	108.8228542	81.63290951	127.2577879	121.4294104	719.5442671	99.40821029	149.9598184	99.79749483	196.1179622	62.6839458	82.69701132	69.08759643	80.26286047	1373.776016	484.730212	161.3238791	70.60734685	66.83509687	58.62227736	468.9104372	96.9897966	4025.719502	417.3492229	72.35356697	80.39771815
2637	133.1593296	166.9995482	203.1884383	176.1456814	66.01845836	67.23140611	79.74721928	333.6577062	152.6866424	314.203882	110.3355442	136.2192043	156.1751117	58.75112517	80.07110788	289.4338	205.2998265	181.0773402	272.3205853	211.2101157	121.3316575	83.66686373	136.7640498	237.6202027	115.8327814	97.73775559	100.5599548	148.1417413	138.9901771	74.46621351	61.61625315	84.39992129	108.0575222	89.45179293	261.7834705	137.3742083	154.7162582	64.51735857	94.92983933	154.2087875	163.0405441	124.3436338	206.7528588	153.7713335	74.6353628	149.1118719	94.27498909
2640	486.4681039	364.211042	405.5215638	322.8051648	429.0702113	461.9475031	588.3897583	48.3765542	677.3087116	800.2430569	308.9048946	714.2565879	377.7923725	132.6724047	924.1750765	636.416319	740.2921079	331.103218	456.6266916	345.3480658	192.704617	1997.602168	940.9357262	483.1406565	411.8824664	684.5375544	444.6639729	362.961278	461.9475031	983.8763715	681.2737138	434.8757492	783.8309558	462.8997211	411.2340314	353.3086671	395.537162	1577.097696	1720.733168	772.0476989	318.4828084	782.0848748	417.3492229	181.2678036	2220.59561	603.8007515	1222.975729
2641	59.39787791	59.98329921	59.82617268	53.8330102	56.7644525	54.93096166	44.67881265	59.39177294	56.8074725	55.90352681	54.52109888	60.06464205	50.05115439	65.61595875	53.8330102	64.85473766	61.01239116	62.05406591	72.35636093	49.76731307	74.43652877	64.07312173	52.26430916	59.902188	55.56731677	54.89304619	57.33151153	60.70978025	57.30162348	47.67082972	47.50339226	77.14685223	56.60742628	62.09624492	51.06363585	57.53035419	63.78220804	55.81050057	58.45416498	65.08683773	57.83718511	78.20104734	117.6805627	65.91297197	83.07622228	62.70985835	54.33263287
2644	41.54723691	50.47947464	56.68656539	50.05115439	68.47183907	54.93096166	45.6549563	38.56947379	51.38523419	55.48663029	56.60742628	49.72830562	47.10421127	46.79507249	59.60581888	59.24466494	90.97837078	56.72757291	54.90901949	61.77628462	49.46947482	49.76731307	62.78628078	46.35132424	54.13343098	64.52734273	64.26159731	59.65815812	56.34042572	62.49145257	51.84561717	46.6202123	49.96530695	66.52648272	47.94983332	48.71017067	44.75802131	55.81050057	56.73622572	47.75207983	46.8736159	44.48339732	53.06261404	47.75207983	68.55082835	52.25711218	54.33263287
2647	63.65664907	82.96210388	59.07865189	74.09120208	68.47183907	56.32906439	58.71194846	124.1018138	76.36651525	62.5153378	71.122216	62.72613929	76.03503816	235.2531618	66.36702575	53.57880785	124.9690388	106.3325473	56.63881425	50.29592348	66.86095605	59.50744169	79.13089183	51.21222169	50.0406636	51.22902234	125.5456324	54.01761174	71.03906909	99.19040256	154.6150945	57.94296508	64.07312173	69.55760059	49.35113303	93.2683731	82.00899503	118.1825975	68.72220224	83.48440648	60.70051182	131.0755738	69.45846469	203.5202481	66.69250796	81.95801459	115.6596258
2655	257.7502916	223.7905477	299.9422738	239.0199649	185.1329635	219.4690278	412.531924	185.3976385	131.3379793	171.4551786	130.0367976	204.9952105	172.0891482	106.3732346	225.600534	186.0082668	143.359793	255.8672225	222.6990461	283.5062284	123.3004192	151.127717	131.8750518	182.8669521	196.9738421	122.0274283	151.3269177	243.7901495	188.8965359	108.2366789	81.02086507	125.1567807	129.432881	163.7941377	308.9048946	279.6996244	264.5600595	106.4743844	193.5779322	116.2611714	180.1136552	129.294506	323.1914106	220.8391683	124.7852061	198.5038655	131.0090168
2657	151.8963265	125.0285664	157.3198314	99.79749483	419.9429705	408.6811487	364.211042	48.3765542	148.7352133	105.603357	762.0839156	126.0422213	179.3529709	122.5376553	79.57946644	194.0082288	123.7900545	115.242019	484.730212	89.74950132	1290.052268	118.052364	136.2192043	158.5887672	126.453581	163.7176643	265.0539549	117.4598974	144.9287834	79.79273448	168.5372655	241.8537797	137.0193606	177.8309924	117.3619354	126.4976955	132.1192642	220.8391683	183.3974124	121.1954214	73.04725184	76.07187199	129.5385139	61.60062193	109.0944173	287.1865852	230.9626668
2660	66.01028271	54.33263287	65.16431842	56.72757291	50.42466226	51.72225617	49.44058946	52.73455052	51.72225617	77.3460791	54.52109888	47.31409682	47.10421127	44.14053298	45.78130524	56.91224986	55.20426435	59.32543318	64.60055698	69.35391171	51.34361052	54.09915755	54.52575783	47.43208592	47.75207983	46.70479726	55.19891354	54.01761174	47.95932465	55.05059122	67.51283537	44.24395396	53.19588785	41.74343101	55.37187532	51.15623	42.7868908	43.66941229	57.33151153	50.96355516	53.26051833	50.25280889	57.67642308	50.02112284	43.13532992	62.05406591	48.84148537
2677	116.3633994	726.4480918	96.62392811	312.3981098	77.50353547	74.25794814	79.74721928	209.6829327	83.81894648	73.3100188	66.4902966	82.77952896	94.21543734	360.4586408	53.28173168	59.42726641	76.98182558	163.4818915	69.47208345	63.73114167	75.09718236	51.61511468	90.42075303	73.99455076	92.99497457	75.36870368	344.0192218	69.35788924	71.03906909	97.09394643	235.4751134	69.86551221	71.57844252	79.80085801	155.7086719	699.9021476	658.6273151	74.04822397	81.7853821	77.85818339	75.69291366	180.1136552	99.84741925	447.1880808	90.73010783	77.24550732	123.3718992
2683	163.4818915	137.6391276	151.3925211	108.6670141	454.5266022	404.333713	284.0043787	45.63318072	141.099566	108.6206219	746.6630241	116.1858771	181.5512189	118.9485078	80.53872324	177.5678895	119.3806253	104.4585375	460.0492321	95.02226414	1105.089505	121.1500749	148.801799	153.2997934	115.8327814	182.6246226	250.0794421	105.3470799	127.6909723	88.56126502	180.175646	244.7612495	129.8564736	168.4338061	120.775224	126.4976955	142.7596034	229.8882908	167.6744414	117.2149956	70.71485939	97.90741665	98.35932261	54.16366442	111.5225533	325.0502353	223.2140921
2693	64.78174367	69.09314365	79.18426537	69.91751405	56.06664757	92.50178649	70.00646164	104.7282479	85.20103318	144.2362708	88.43632799	83.86240341	91.87106977	51.1708179	54.44260441	157.7839586	70.8839019	69.47208345	108.9551008	74.48839632	95.78435745	86.9688662	155.910614	71.33547271	79.07366431	175.5272092	86.92488932	54.01761174	92.99497457	158.4786511	157.6907517	94.10713123	248.4072425	59.42726641	84.39992129	57.53035419	54.85288374	299.9422738	223.7905477	71.81536917	161.0613942	72.96088202	66.02401059	62.59017947	176.5644686	363.3341869	139.2993159
2698	67.30585501	57.08491657	60.61090421	58.56504523	65.5309311	57.70354666	64.38986649	44.35559299	64.51735857	56.82592669	47.28456774	63.95637633	59.39787791	59.90767005	54.13768126	60.80964154	54.69342285	54.73797829	58.88252473	52.71261887	51.34361052	60.34243005	58.26240754	55.93807395	62.19837367	60.07831188	49.22708676	51.23814437	57.30162348	50.72043725	46.86221933	66.71827762	64.07312173	56.22791212	52.94094946	57.53035419	63.78220804	66.39459857	57.56264191	68.78908537	78.84744079	62.52844042	49.22088953	45.78130524	48.83805584	60.03865779	48.84148537
2702	89.43673959	89.6583941	87.13859059	79.11430457	72.58981228	91.76870505	102.3475588	43.14702304	90.79435821	63.67820087	68.92558442	97.42191946	69.30561943	64.53768307	70.95792679	78.07598565	75.0163563	78.59699919	71.55346671	63.73114167	78.0965559	98.51348936	98.51348936	98.2441071	86.70809187	93.47396078	68.72220224	65.47031851	80.38454897	108.7897565	87.26987498	104.853153	104.3582963	87.39741338	81.39656665	68.1877535	65.86511417	113.7932409	67.14667951	104.3797415	123.7900545	74.98570511	78.77790455	55.19891354	64.07312173	81.1234816	51.4652896
2712	63.65664907	55.3998137	85.20103318	72.96088202	98.93552075	139.4789584	97.13493369	51.72225617	67.68767185	121.4294104	90.08238408	80.07110788	65.42665965	61.16580609	47.97047809	91.90333368	70.21014643	65.60980885	99.67074805	73.61488207	94.29517796	67.08433096	66.60501865	61.84451555	50.49661697	65.54898197	68.72220224	73.31530643	80.67194929	58.13548496	55.448713	72.90581817	56.60742628	65.21626545	66.13569069	67.38582881	62.08278113	82.21113886	90.85759354	72.98378917	53.26051833	57.37868722	54.37288614	57.82855009	72.54871362	76.3931089	79.79273448
2714	69.96402143	80.8428287	87.53867484	72.96088202	71.2587513	70.8839019	87.13859059	61.02032389	75.74668395	107.2430294	73.71433409	75.09718236	68.22831921	46.79507249	66.36702575	88.14804959	78.40086502	71.85568412	99.67074805	69.35391171	70.90562027	132.248475	72.21067587	80.44446759	86.0704161	87.86392915	68.72220224	60.70978025	91.29637263	87.34194506	62.70985835	73.93403385	78.53285697	66.00210807	72.94719702	65.22137182	62.86261163	74.04822397	88.69467702	82.03973607	111.2966206	62.52844042	87.83550931	52.41646509	73.54673662	71.122216	62.86967011
2719	221.3363994	276.2777297	295.2636515	186.1253443	670.2690399	167.1069511	171.9908244	45.02506868	169.6902315	131.1421646	89.53210541	281.5330425	148.0699017	261.2480732	55.50497245	233.5161421	96.79729644	209.6829327	109.9955711	163.7941377	133.8734106	52.08422108	130.2719976	139.9510185	127.2577879	290.6594081	95.45995924	251.5285246	134.1830664	80.76010181	68.38922974	369.1294372	137.974205	439.4270486	206.6657957	225.4015639	179.0531482	139.6251897	184.694134	357.4039133	138.4071265	89.15749081	198.6818043	192.4679675	153.1123526	89.34016527	203.3454659
2721	45.25149219	48.63832965	45.83927568	48.60870927	49.35113303	46.28078945	48.89935674	45.63318072	50.72043725	56.39601327	45.27780993	58.63067721	51.94254512	59.90767005	49.32476543	53.57880785	53.33877746	40.33501985	54.36402191	44.46474878	50.11280852	55.00278629	85.34699744	47.43208592	43.74125058	60.96474724	51.75746156	47.21215768	45.29607799	201.2008473	114.0353014	46.6202123	44.93554654	48.84148537	47.94983332	51.72225617	49.55890775	236.5995806	301.1204727	45.30805173	56.31004021	48.19377337	45.66659124	50.02112284	271.1454329	81.60914136	149.5809902
2728	175.4165276	382.9781481	186.0082668	916.8594124	95.96528784	81.47788485	73.36475463	623.5136132	598.1924128	268.9991523	348.4203726	472.6436593	463.8539019	885.2656109	63.2791719	215.2091458	337.5125505	204.0052011	396.2332524	827.7607549	593.3825466	171.1397043	206.1825249	126.549334	158.8243946	237.6202027	413.8869486	276.7544855	401.0643206	111.2340209	476.2406416	75.51226982	122.0274283	98.65216285	149.8184984	795.8654807	510.755003	263.584743	139.4789584	80.01103	68.49274084	262.2753185	186.8100487	867.8219384	543.8608747	93.29208929	119.4411523
2733	53.84159057	61.72247014	51.09066418	58.56504523	50.42466226	51.72225617	44.67881265	100.9585275	53.28173168	53.19588785	88.90866543	46.27047954	53.33877746	79.1575741	75.49281076	57.57161508	69.49406665	84.94600751	61.13902228	131.2306875	61.01239116	55.89748934	55.06285751	54.10427359	50.0406636	56.54037798	94.17058083	56.12900027	61.51872038	54.24895728	48.99331993	56.77659214	57.39463013	57.92374519	45.92758519	61.0006924	55.82103002	57.61600854	52.97639531	51.63637279	54.81631192	59.50744169	60.74219434	78.00564322	53.54930741	56.73189915	58.88531504
2734	57.87008408	66.03949259	52.28931661	82.75718435	47.77073447	49.89180328	48.89935674	100.9585275	62.0989249	52.30000112	56.60742628	47.31409682	63.14558572	55.41067862	45.3551863	54.17560483	60.16303732	53.02945278	56.39601327	49.21182318	61.70728434	55.4778535	48.19377337	43.74125058	44.10532178	48.27588675	75.4215559	47.86251909	51.51680796	47.05041343	50.28040531	47.32615458	49.25739167	45.89360688	47.94983332	77.66538751	49.55890775	55.81050057	53.88133196	46.53181361	51.62686152	54.27469605	45.66659124	108.2366789	55.35438918	52.94094946	60.88286418
2747	109.6651238	98.9854438	116.2322651	91.38680441	89.53210541	120.4392768	126.0422213	56.41913676	116.2900849	78.20104734	75.44502395	142.1352986	86.57873924	77.75938888	87.83550931	98.43896618	93.81597149	94.54258533	89.34016527	59.78715471	118.0095638	194.9540594	115.9512944	139.9510185	117.5527547	138.9252886	90.63882474	94.36252609	111.2340209	133.7429604	178.3437745	145.8597671	135.5860961	138.297583	86.23646374	73.2631703	83.81894648	131.4144733	101.965731	145.8597671	132.9761802	104.0316295	72.94223849	66.78453537	79.56935449	104.1799183	109.5856102
2750	221.3363994	159.1418045	231.9083237	174.0932661	195.9939355	231.6429445	198.6818043	103.0551602	180.175646	251.3423533	146.998655	154.513997	209.9997127	113.6180264	299.9422738	191.377251	218.1643749	194.6233362	198.9310468	132.533536	152.299057	387.7854847	151.127717	150.7132958	187.4664209	221.185518	143.8001131	187.5555817	184.381714	272.5893849	184.1034232	157.9993719	258.7559999	259.8630441	188.8965359	179.5226205	167.8138507	184.9229232	359.8853804	185.3976385	198.2030592	146.6313281	162.3348599	115.7389611	303.4036551	230.2781469	280.9553008
2754	128.4380047	87.09134779	141.099566	133.9329598	189.8176269	188.0384862	181.5512189	97.23345904	145.5674338	152.864439	98.93552075	134.6667438	125.2274229	53.47072121	177.7495303	135.4747134	108.5742495	129.3877611	142.4105187	102.1371254	114.0353014	221.7235971	126.453581	119.3806253	122.376619	146.8552218	96.87913645	120.3755038	146.5685017	158.9209657	100.9002928	141.7546092	179.1507281	137.4499799	147.1558741	102.0971429	111.5225533	120.5014789	167.3746064	147.4147434	151.1846957	112.1252856	136.4029075	69.8861615	158.2789651	160.955363	155.5508718
2756	56.54037798	49.50468872	54.64721072	68.60275136	68.47183907	60.12940869	52.68663984	91.80375443	55.75018097	54.83362185	105.1822944	55.35438918	78.28870233	52.69736821	177.0614083	62.49145257	100.2950554	97.16733307	53.55540058	147.2372272	77.06883815	61.15578477	66.60501865	66.7522357	85.43507467	66.43762545	79.8509075	70.33887464	71.03906909	66.32547873	153.029407	87.64148392	84.19025225	101.7499491	84.39992129	67.38582881	73.62525924	61.92332345	60.43631507	69.45846469	93.93688278	74.98570511	81.80731975	74.77729568	62.09356506	59.72797084	68.23049566
2761	109.0764936	598.1924128	91.6773461	269.5556331	73.49545522	75.21030877	71.89123936	194.4666774	86.45914759	71.29404038	66.03452775	77.50353547	80.05003315	290.3111606	53.13039005	58.27512315	75.62319363	148.7352133	69.8861615	50.87645656	73.03794449	53.09418875	90.42075303	59.902188	90.77611252	67.2943536	312.8616089	57.30775041	69.87703487	77.13034188	216.8216206	68.59656176	63.62622361	76.98182558	137.2006982	670.2690399	529.0525015	77.74110414	75.43376009	74.09120208	76.87746723	161.2551304	89.39984704	404.333713	82.43252436	76.70277265	104.7782876
2762	166.8627872	130.621472	138.4388741	118.5206147	297.3553287	202.3258699	243.2743489	53.89321329	206.9048364	96.82507337	122.8962252	199.3326689	112.1011648	114.6970603	129.1247759	123.2289806	189.1443836	116.3951816	107.2430294	83.50777494	148.3825637	104.5502879	267.6179295	205.2998265	218.9676167	210.932883	109.7829223	122.4185434	101.9331636	185.3976385	185.3976385	331.9802319	230.5972828	168.4338061	123.4049892	123.7225605	150.4721151	297.0962057	169.6902315	373.6561369	200.1890616	221.185518	143.9814545	75.53173389	147.1126572	176.9534922	102.8279836
2767	49.78958207	50.03495509	59.07865189	62.06580309	60.70051182	57.04199604	45.17076019	76.24892171	54.64721072	53.19588785	80.55222585	50.3650678	65.42665965	81.60914136	100.1011942	54.5163253	61.18740013	68.02212124	52.61624507	73.61488207	65.28413626	53.09418875	61.41104091	60.94500593	72.5963848	73.62525924	89.53210541	66.45072632	72.69460301	63.18188652	113.039218	68.59656176	80.21661271	79.19771888	80.26286047	63.5959516	68.9093567	76.80418313	62.77121799	63.0266535	84.54143849	73.938857	78.77790455	65.91297197	58.27512315	56.03532979	62.19254408
2768	61.60062193	72.98784902	61.42518786	312.8616089	244.3346936	109.2129341	78.76376133	372.3889808	503.248932	147.7564733	307.4386531	215.6624534	260.1764178	505.0354717	49.20275851	113.1303182	386.7155605	91.76870505	102.8771291	240.7232571	321.0001812	276.7544855	270.9134366	65.26354905	55.56731677	78.30911995	409.2568419	137.6391276	285.2648814	181.7338976	427.6365481	71.34120042	186.6349823	101.7499491	71.61376849	232.1119171	210.5063024	429.0702113	133.8734106	103.239499	88.28820161	133.3388055	62.50339405	481.2410551	646.4071163	191.377251	393.0738644
2778	73.98742297	68.65123433	71.3859514	70.35479614	83.14018358	93.29208929	80.68983072	53.89321329	74.49671465	80.57932995	77.09558343	61.43761693	68.72220224	102.478076	68.76799306	78.77790455	69.8861615	73.17623507	79.09772079	63.73114167	66.86095605	79.77688393	70.37563958	73.5275541	51.62098777	75.36870368	69.91751405	69.35788924	75.40519412	69.75237889	51.84561717	94.10713123	107.8238297	67.50864761	78.15983567	67.38582881	79.01334671	254.5216732	88.01920023	77.85818339	72.29782049	67.77617659	66.02401059	55.19891354	81.37921775	83.56263587	71.11257623
2782	463.8539019	442.3878775	533.6730857	379.3566753	580.8370534	470.1143455	593.3825466	204.0052011	354.2839204	312.8616089	265.3687463	372.3889808	351.2057172	447.1880808	533.6730857	390.3495422	310.2674959	509.7998493	322.8051648	404.8538288	272.5893849	296.8373085	324.6635254	345.3480658	383.5916543	374.0699734	227.2757752	429.0702113	363.707479	256.2549005	190.6762525	491.311369	355.3494455	591.4282044	382.3656231	384.5323906	411.2340314	252.2377954	325.9766164	349.4953852	397.5750953	272.3205853	533.6730857	312.3981098	335.5388209	451.5307164	439.4270486
2784	78.49150791	64.33829817	80.47761942	90.3724267	59.42726641	66.04532315	60.09531022	121.7042633	76.92505544	140.8333454	88.43632799	80.57932995	79.47557859	44.64718386	54.13768126	91.25637563	83.63344963	79.79273448	103.9393187	110.8827198	82.45207582	98.93552075	99.05072803	95.67242192	50.49661697	56.54037798	66.57708056	77.53407735	89.8887825	76.24892171	48.99331993	91.50278505	67.20782797	61.42090301	108.1281024	72.09568321	79.01334671	62.72613929	92.22425854	81.28512172	57.05043614	65.58820356	109.7085435	74.77729568	78.96717806	139.6251897	68.80104696
2791	73.98742297	56.36325579	66.56018346	55.448713	111.5225533	97.05297646	79.74721928	43.14702304	87.86392915	94.80325993	139.124227	84.45273187	68.22831921	53.47072121	50.76588743	95.85361894	80.67194929	62.05406591	141.7041801	61.77628462	73.73142488	65.05140275	76.53080981	85.51818315	55.56731677	123.9196471	95.45995924	73.31530643	94.97950639	61.77054516	56.96585559	101.6899425	66.69250796	84.79079619	68.87668226	45.12858589	55.82103002	88.5788546	134.472536	77.85818339	48.84148537	67.77617659	50.96355516	55.19891354	83.07622228	130.8581196	111.2583803
2807	125.1920968	218.9676167	100.3890162	279.1430901	98.20526115	105.6638266	67.24424562	841.5710194	58.31972758	55.72071361	48.72175191	87.86392915	61.07232963	415.7048763	52.06843078	50.03495509	64.08271782	69.86551221	56.39601327	57.82855009	70.90562027	49.23948355	56.32906439	59.902188	86.0704161	92.83372486	613.0994051	63.15800728	90.35347431	79.79273448	74.40817641	62.6839458	59.61519561	64.33421202	44.62066883	182.4551326	98.1224921	50.95157489	60.43631507	56.30356513	57.05043614	353.7959577	69.45846469	1232.267028	86.9418375	59.72797084	86.81433744
2810	46.34819354	71.47466049	51.72225617	68.60275136	49.35113303	51.08287237	50.0406636	97.23345904	58.59839458	54.31165158	50.29592348	48.45623401	49.42639775	104.9594227	44.28739743	53.57880785	65.27384185	60.87444755	50.25885005	47.28456774	47.83316036	52.08422108	65.97871523	50.65100397	43.74125058	50.52023329	68.72220224	44.28739743	45.80622216	49.43477799	55.88174571	51.67469927	52.5726618	53.28858201	41.50377662	83.63344963	79.01334671	67.30585501	59.00462998	56.30356513	50.84116199	99.21038266	66.02401059	188.3913676	58.27512315	59.72797084	68.23049566
2814	47.39498764	58.71194846	57.14889376	55.448713	73.49545522	62.69997451	63.57551558	48.3765542	57.51926963	58.2408067	55.59658164	62.72613929	55.96587754	51.94254512	58.1305961	54.17560483	53.16344547	54.73797829	58.30271913	51.44418185	52.09309423	62.96329881	55.06285751	44.78894439	64.18595679	52.62761182	68.72220224	65.47031851	64.49799945	71.52676967	53.28173168	55.57764341	61.04370406	55.7886131	52.94094946	57.05494876	61.26979465	55.05059122	65.60142012	62.59017947	69.92566866	56.3855417	69.45846469	43.25607224	67.30585501	59.026216	62.86967011
2816	158.5452061	139.8241792	151.3925211	102.1771237	393.6904352	450.9490922	390.3495422	52.73455052	148.1417413	105.0044721	878.3283722	121.7042633	169.4889512	118.0095638	80.07110788	171.6383048	125.8034097	113.1213173	463.8539019	106.9277116	1305.639999	118.052364	146.5057023	148.801799	106.5728931	157.5380595	246.1807165	109.7829223	133.2052107	102.0971429	187.6576375	232.1119171	158.4786511	172.7374597	103.5059339	117.5527547	151.5318726	239.4669279	184.1034232	129.4856867	80.96931721	82.53262887	114.4550276	65.91297197	114.6970603	302.2670516	227.65929
2824	59.39787791	60.89128196	64.40898433	47.1772376	58.71194846	52.32765427	73.36475463	47.67082972	55.20426435	59.1373044	43.25607224	56.97176833	65.42665965	45.22213747	60.06464205	55.78423321	51.28634955	54.49487454	60.16303732	54.20933496	47.31409682	144.6709832	52.26430916	49.4994487	58.61664655	50.01635049	49.22708676	55.06285751	46.34819354	58.13548496	45.5590296	51.67469927	52.5726618	57.92374519	46.54442744	54.16366442	45.40106338	72.05357422	46.65184229	63.97837254	75.69291366	47.62231645	66.02401059	41.37004732	52.1888686	54.31165158	48.84148537
2830	107.924241	207.302548	85.53457856	127.7472906	76.20639046	74.69968987	70.00646164	377.7923725	89.45179293	87.36849369	71.94092492	77.50353547	94.88995819	302.5470748	62.61530767	61.70728434	137.5257932	282.8346487	60.89128196	80.8428287	78.57437033	61.86795256	119.9100246	77.2092387	75.11894067	73.62525924	176.7030762	83.71664351	75.40519412	132.533536	179.0531482	67.20782797	84.68220647	85.48308204	240.7232571	253.5099779	193.1433587	74.95873457	93.31008418	68.78908537	71.48901955	228.1553106	93.22798057	545.0554846	117.5527547	81.95801459	170.972548
2837	48.58097062	46.33624183	54.12918103	47.1772376	63.41408637	46.28078945	48.89935674	46.97239541	58.83438489	68.99554176	54.52109888	67.70599798	58.71194846	44.64718386	53.48276157	60.9673891	61.61625315	52.69736821	66.71827762	47.74262952	50.11280852	58.65156052	140.5285633	63.62622361	61.24379683	53.28173168	54.19644932	56.12900027	56.34042572	500.4125987	167.0532411	55.57764341	53.19588785	52.24469058	55.37187532	52.91200444	52.97639531	579.8349304	744.667033	58.39024017	66.41835586	65.58820356	59.1373044	45.78130524	748.6643652	120.896049	288.9678635
2840	1232.267028	1222.975729	1468.168864	1909.449452	1508.999569	1012.082538	1154.596871	1335.595891	1636.102801	2595.432818	1240.005029	1492.556342	1603.006771	967.131603	835.0918874	1561.102346	1189.762957	1454.401333	1690.876026	1508.999569	1181.734781	1199.532428	1949.861	1327.685895	1056.737156	1439.640706	1305.639999	1424.821493	2247.969986	1012.082538	970.0619828	1577.097696	1129.170502	1527.299641	1949.861	1492.556342	1855.175691	1305.639999	1439.640706	2188.354704	832.6397737	1380.971345	1690.876026	1809.605885	1508.999569	2549.614446	1975.763384
2846	59.39787791	66.54916569	56.68656539	93.15001769	46.36686281	45.2322138	48.31303793	221.3363994	79.1575741	64.86302583	59.63417377	104.7782876	77.25357886	200.4122624	49.43477799	56.62269425	59.99882164	56.14369272	71.29404038	63.73114167	72.29782049	50.25280889	50.90794933	52.92877341	52.24469058	58.19480669	79.8509075	56.12900027	61.51872038	49.43477799	50.03495509	47.96490105	44.93554654	48.2303585	63.40117624	142.4105187	77.3460791	66.39459857	51.68405729	50.3441648	50.84116199	133.3388055	51.96130743	239.6686626	106.0964448	50.54447815	55.19891354
2850	50.40645571	50.47947464	60.61090421	48.12284318	52.7478482	48.28631585	44.1974396	49.91368686	59.03630621	59.42726641	54.52109888	55.35438918	57.42161288	79.1575741	43.74125058	54.17560483	57.06502385	56.3855417	57.63505459	69.35391171	44.16194104	47.35440169	49.48741369	49.0724707	54.13343098	48.84148537	48.13900417	54.01761174	57.30162348	49.43477799	48.00277445	63.58549922	57.39463013	60.9621055	66.13569069	64.12962457	55.82103002	58.5836246	56.73622572	61.48001546	66.41835586	65.58820356	126.0422213	109.3278586	70.28387408	72.98378917	93.42936328
2883	88.60552912	90.91779762	85.53457856	87.57590547	191.6364972	152.9465062	157.8772206	51.72225617	128.879499	87.60868856	98.43896618	124.7852061	189.4568447	185.5934351	119.0825381	108.6670141	103.239499	76.15256543	95.27026695	64.85473766	107.8843414	175.11819	113.6294851	125.4179109	149.9598184	132.2077365	101.9901535	75.64131442	99.84741925	154.154979	121.1954214	145.3601174	127.7472906	124.1348604	73.93403385	80.39771815	80.50141764	139.6251897	111.616188	180.0161357	173.3779455	118.9485078	90.53880042	71.41315934	124.1348604	144.735788	173.9546801
2886	56.54037798	45.90589119	51.09066418	52.73455052	67.82410653	43.74125058	49.44058946	46.97239541	57.08101131	69.9217224	59.63417377	58.63067721	61.07232963	45.75801641	54.90901949	60.55913988	60.26280964	50.92512716	61.51872038	49.76731307	52.86066475	58.65156052	128.2455948	56.96585559	50.49661697	55.77000547	52.58278563	50.42466226	61.02032389	458.131666	176.0639127	53.00787938	56.60742628	58.71194846	47.94983332	49.90141085	52.97639531	673.8449434	681.2737138	56.30356513	73.04725184	58.48358659	54.37288614	50.02112284	779.8219352	108.5742495	293.8000077
2889	55.88174571	59.17924424	62.0989249	52.23744943	58.07646726	67.23140611	103.114324	46.97239541	62.0989249	67.55239717	58.60459782	65.22137182	62.61530767	66.74997777	59.60581888	58.88252473	57.83286744	55.06285751	66.71827762	42.55188013	56.84330203	100.8307955	59.65151276	61.42090301	49.47524252	61.92332345	69.91751405	50.42466226	58.26240754	82.47896041	67.51283537	56.77659214	51.23358316	59.78715471	51.06363585	52.32765427	52.97639531	58.5836246	67.6365929	61.48001546	50.84116199	48.19377337	55.88174571	47.12193629	64.07312173	60.03865779	77.09558343
2893	59.39787791	62.08817286	55.74109541	144.2362708	98.20526115	66.04532315	60.09531022	134.3733687	161.7507467	65.61595875	92.74652238	75.09718236	84.37042596	191.377251	43.23398861	68.57028363	123.2289806	54.16366442	64.60055698	86.38827142	72.29782049	77.00404346	97.30619909	49.4994487	42.03268586	47.21215768	146.998655	61.84451555	75.40519412	66.92097328	111.8326333	45.40808926	64.07312173	56.61734007	51.06363585	77.66538751	88.27694615	114.8936961	67.9263904	55.30191675	52.38823278	84.45273187	59.1373044	167.6744414	225.2027692	82.96210388	128.3184702
2898	785.580935	1399.870069	1671.913661	1296.988239	1359.283336	1492.556342	1577.097696	410.5330913	1232.267028	1618.616144	1154.596871	1253.951645	1347.106002	193.9002215	1315.762043	1305.639999	1347.106002	1296.988239	1527.299641	983.8763715	1189.762957	1257.61632	1232.267028	1032.097598	1032.097598	1216.153346	978.4780936	983.8763715	1290.052268	1094.427916	1145.715057	959.9455043	1232.267028	1222.975729	1167.910265	863.0218151	1066.673929	1209.369022	1454.401333	1335.595891	1076.393402	897.7609451	978.4780936	463.8539019	856.902911	1199.532428	1154.596871
